Date,Contract1,Contract2,Contract3,Contract4,Contract5,DailyReturn
2023-04-04,81.05,81.38,81.84,81.74,81.7,-0.016144695314396700
2023-04-05,81.07,81.29,81.72,81.62,81.73,0.0002467612584824420
2023-04-06,83.2,83.47,83.6,83.24,83.02,0.026273590724065700
2023-04-10,82.45,82.73,83.11,82.63,82.54,-0.009014423076923130
2023-04-11,82.75,82.91,83.16,82.9,82.6,0.0036385688295936800
2023-04-12,82.45,82.39,82.54,82.43,82.3,-0.003625377643504460
2023-04-13,83.35,83.19,83.55,82.88,82.49,0.01091570648878100
2023-04-14,82.86,82.93,83.47,82.8,82.45,-0.005878824235152960
2023-04-17,83.3,83.28,83.52,82.88,82.61,0.005310161718561360
2023-04-18,84.55,84.83,84.98,84.21,83.87,0.015006002400960400
2023-04-19,83.24,83.65,84.01,83.5,83.46,-0.015493790656416300
2023-04-20,79.24,80.09,81.06,80.58,80.71,-0.04805382027871220
2023-04-21,78.41,80.15,81.15,80.38,80.42,-0.010474507824331100
2023-04-24,80.69,81.66,81.28,81.39,81.44,0.02907792373421760
2023-04-25,78.62,79.87,79.37,79.51,79.58,-0.025653736522493400
2023-04-26,78.36,79.69,79.16,79.14,79.08,-0.0033070465530400400
2023-04-27,80.4,81.04,80.62,80.52,80.4,0.026033690658499300
2023-04-28,80.8,81.75,81.1,81.14,81.0,0.004975124378109320
2023-05-01,81.31,81.96,81.21,81.13,81.05,0.006311881188118870
2023-05-02,80.37,81.15,80.49,80.41,80.39,-0.011560693641618500
2023-05-03,78.76,79.51,79.04,79.07,79.17,-0.0200323503794948
2023-05-04,81.76,82.16,81.4,81.16,81.08,0.03809040121889270
2023-05-05,83.9,84.02,83.24,83.01,82.75,0.02617416829745590
2023-05-08,83.3,83.85,83.0,82.9,82.67,-0.00715137067938032
2023-05-09,80.99,81.59,81.01,81.12,81.11,-0.027731092436974800
2023-05-10,80.76,81.24,80.76,80.81,80.83,-0.0028398567724409200
2023-05-11,79.62,80.15,79.6,79.75,79.86,-0.01411589895988120
2023-05-12,80.53,80.87,80.15,80.22,80.27,0.01142928912333590
2023-05-15,82.37,82.53,81.78,81.73,81.66,0.022848627840556400
2023-05-16,83.38,83.51,82.5,82.3,82.11,0.012261745781230800
2023-05-17,86.94,84.75,83.89,83.61,83.1,0.04269609018949390
2023-05-18,86.66,84.53,83.72,83.44,82.99,-0.0032206119162641000
2023-05-19,86.72,84.83,83.89,83.62,83.18,0.0006923609508424630
2023-05-22,85.32,84.32,83.38,83.19,82.86,-0.016143911439114400
2023-05-23,84.35,83.37,82.44,82.31,82.1,-0.011368963900609500
2023-05-24,81.72,80.64,80.28,80.27,80.28,-0.03117960877296980
2023-05-25,80.12,78.89,78.5,78.64,78.79,-0.01957905041605480
2023-05-26,83.35,81.03,80.54,80.66,80.8,0.04031452820768840
2023-05-30,83.99,80.91,80.21,80.22,80.32,0.007678464307138590
2023-05-31,83.48,80.31,79.47,79.56,79.76,-0.006072151446600670
2023-06-01,86.42,82.31,81.58,81.49,81.52,0.03521801629132720
2023-06-02,86.05,82.82,81.85,81.65,81.59,-0.0042814163388105200
2023-06-05,84.79,82.42,81.42,81.21,81.11,-0.014642649622312500
2023-06-06,85.34,83.22,81.78,81.48,81.29,0.006486613987498390
2023-06-07,85.01,83.62,81.23,81.02,80.92,-0.003866885399578140
2023-06-08,84.31,83.95,81.63,81.46,81.29,-0.008234325373485450
2023-06-09,84.04,83.85,81.82,81.61,81.52,-0.00320246708575489
2023-06-12,83.49,83.64,81.32,81.36,81.51,-0.006544502617801150
2023-06-13,82.72,83.24,81.02,81.11,81.29,-0.00922266139657435
2023-06-14,81.79,82.36,80.11,80.18,80.37,-0.011242746615087000
2023-06-15,80.64,81.88,79.6,79.71,80.06,-0.014060398581733800
2023-06-16,81.46,82.05,80.1,80.2,80.47,0.010168650793650700
2023-06-20,82.74,80.7,80.79,80.99,81.14,0.015713233488828800
2023-06-21,82.11,80.52,80.7,80.87,80.96,-0.0076142131979695100
2023-06-22,81.79,80.15,80.29,80.41,80.5,-0.0038972110583362900
2023-06-23,79.83,78.67,78.88,79.14,79.37,-0.0239638097566941
2023-06-26,77.16,77.86,78.05,78.34,78.58,-0.03344607290492300
2023-06-27,76.51,77.06,77.3,77.63,77.9,-0.008424053913944960
2023-06-28,78.08,77.36,77.55,77.82,78.05,0.020520193438766000
2023-06-29,79.21,79.03,79.04,79.19,79.3,0.014472336065573600
2023-06-30,81.58,80.37,80.25,80.34,80.39,0.029920464587804600
2023-07-03,82.56,81.41,81.24,81.34,81.43,0.012012748222603600
2023-07-05,81.58,80.23,80.05,80.18,80.3,-0.011870155038759800
2023-07-06,83.13,79.88,79.79,79.96,80.11,0.018999754841873000
2023-07-07,81.31,81.17,80.98,81.04,81.04,-0.02189341994466490
2023-07-10,79.95,79.25,79.39,79.61,79.77,-0.016726109949575700
2023-07-11,82.95,82.12,81.88,81.88,81.76,0.03752345215759850
2023-07-12,82.51,81.65,81.73,81.77,81.67,-0.0053044002411091200
2023-07-13,82.79,81.68,81.75,81.73,81.57,0.003393528057205280
2023-07-14,82.66,81.22,81.35,81.32,81.17,-0.0015702379514435100
2023-07-17,83.49,82.13,82.04,82.03,81.86,0.010041132349383000
2023-07-18,83.78,82.25,82.22,82.2,82.02,0.003473469876632110
2023-07-19,85.62,83.75,83.63,83.6,83.4,0.02196228216758180
2023-07-20,85.93,84.31,84.3,84.21,83.91,0.0036206493809858300
2023-07-21,85.08,84.48,84.43,84.48,84.27,-0.009891772372861760
2023-07-24,85.58,85.16,85.15,85.1,84.8,0.005876821814762680
2023-07-25,88.55,87.07,86.99,86.73,86.08,0.03470437017994850
2023-07-26,89.98,87.93,87.92,87.56,86.78,0.016149068322981500
2023-07-27,86.62,84.38,84.57,84.55,84.16,-0.037341631473660800
2023-07-28,85.06,84.26,84.41,84.45,84.02,-0.01800969752943890
2023-07-31,85.44,84.72,84.75,84.71,84.2,0.004467434751939780
2023-08-01,86.87,86.22,86.35,86.35,85.84,0.01673689138576800
2023-08-02,85.08,84.59,84.75,84.87,84.52,-0.020605502474962600
2023-08-03,85.28,84.7,84.81,84.88,84.53,0.002350728725905030
2023-08-04,85.27,84.29,84.4,84.5,84.19,-0.000117260787992568
2023-08-07,86.38,85.34,85.45,85.59,85.26,0.013017473906414800
2023-08-08,86.2,85.2,85.27,85.41,85.08,-0.0020838156980781400
2023-08-09,86.11,85.35,85.42,85.55,85.15,-0.0010440835266821700
2023-08-10,87.29,86.15,86.15,86.24,85.81,0.013703402624550200
2023-08-11,89.29,87.89,87.67,87.54,86.97,0.02291213197388010
2023-08-14,87.65,86.47,86.31,86.21,85.69,-0.018367118378317800
2023-08-15,86.2,85.1,85.01,85.01,84.64,-0.0165430690245294
2023-08-16,85.32,84.72,84.64,84.68,84.32,-0.010208816705336600
2023-08-17,84.36,83.61,83.58,83.68,83.51,-0.011251758087201000
2023-08-18,84.32,83.62,83.55,83.68,83.5,-0.0004741583688953060
2023-08-21,84.46,83.71,83.66,83.75,83.54,0.0016603415559772700
2023-08-22,84.99,84.36,84.29,84.35,84.1,0.006275159838976970
2023-08-23,86.21,85.82,85.69,85.6,85.12,0.014354629956465400
2023-08-24,86.09,86.09,86.04,86.01,85.6,-0.0013919498898038500
2023-08-25,87.51,87.31,87.19,87.0,86.27,0.016494366360785300
2023-08-28,87.07,86.87,86.73,86.64,86.05,-0.005027996800365810
2023-08-29,87.09,86.89,86.8,86.73,86.05,0.0002297002411852930
2023-08-30,88.28,87.88,87.74,87.68,86.84,0.013664025720518900
2023-08-31,88.1,87.82,87.73,87.68,86.82,-0.0020389669234255300
2023-09-01,89.61,89.95,89.77,89.7,88.48,0.017139614074914900
2023-09-05,88.0,88.76,88.69,88.6,87.61,-0.017966744782948400
2023-09-06,86.0,87.0,87.1,87.22,86.62,-0.022727272727272700
2023-09-07,83.62,85.38,85.56,85.73,85.38,-0.02767441860465110
2023-09-08,84.41,85.91,86.09,86.28,85.91,0.009447500597943080
2023-09-11,86.97,87.78,87.95,88.01,87.42,0.03032816017059600
2023-09-12,87.49,88.3,88.52,88.65,87.92,0.005979073243647100
2023-09-13,85.67,86.89,87.37,87.57,87.06,-0.02080237741456160
2023-09-14,86.47,87.8,88.23,88.41,87.66,0.00933815804832494
2023-09-15,85.39,86.44,87.36,87.84,87.42,-0.012489880883543400
2023-09-18,85.54,87.0,87.89,88.41,87.94,0.0017566459772808700
2023-09-19,86.06,87.52,88.26,88.68,88.26,0.006079027355623050
2023-09-20,85.37,86.86,87.61,88.13,87.84,-0.008017662096211910
2023-09-21,84.87,86.47,87.27,87.9,87.69,-0.005856858381164340
2023-09-22,84.04,85.91,86.75,87.36,87.17,-0.009779663014021450
2023-09-25,88.17,88.76,89.14,88.64,84.1,0.04914326511185150
2023-09-26,88.18,88.56,88.85,88.27,82.85,0.00011341726210734000
2023-09-27,88.3,88.8,89.03,88.51,82.59,0.0013608528010886600
2023-09-28,88.71,89.25,89.53,88.99,82.89,0.004643261608153980
2023-09-29,87.15,87.92,88.5,88.23,82.61,-0.017585390598579600
2023-10-03,87.43,88.27,88.89,88.7,82.97,0.003212851405622440
2023-10-04,87.01,87.86,88.39,88.16,82.57,-0.0048038430744595800
2023-10-05,86.54,87.59,88.28,88.15,82.6,-0.00540167796804969
2023-10-06,87.14,88.19,88.95,88.8,83.06,0.00693321007626535
2023-10-09,86.96,88.6,89.5,89.35,83.5,-0.002065641496442620
2023-10-10,85.45,87.26,88.22,88.19,82.57,-0.017364305427782800
2023-10-11,85.05,86.69,87.57,87.58,82.23,-0.004681100058513850
2023-10-12,84.92,86.66,87.63,87.65,82.38,-0.0015285126396237200
2023-10-13,86.06,87.77,88.88,88.98,83.19,0.013424399434762000
2023-10-16,85.15,87.05,88.26,88.5,82.92,-0.010574018126888200
2023-10-17,83.23,85.43,86.79,87.25,82.14,-0.02254844392248980
2023-10-18,84.24,86.25,87.41,87.59,82.96,0.012135047458848900
2023-10-19,84.27,86.18,87.28,87.27,82.79,0.00035612535612528100
2023-10-20,82.4,84.53,85.68,86.05,82.15,-0.02219057790435500
2023-10-23,83.73,85.46,86.48,86.73,82.44,0.016140776699029100
2023-10-24,82.93,84.68,85.57,85.85,81.78,-0.00955452048250327
2023-10-25,83.81,85.51,86.44,86.64,82.47,0.010611358977450800
2023-10-26,84.59,86.12,86.9,87.04,82.4,0.009306765302469880
2023-10-27,84.38,86.13,86.98,87.12,82.35,-0.002482562950703480
2023-10-30,82.91,84.88,85.82,86.11,81.59,-0.017421189855416000
2023-10-31,81.22,83.51,84.56,84.98,80.9,-0.020383548426004100
2023-11-01,79.44,81.68,82.87,83.38,79.69,-0.02191578428958390
2023-11-02,79.8,82.24,83.34,83.74,79.92,0.004531722054380570
2023-11-03,79.62,82.12,83.18,83.68,79.82,-0.0022556390977442900
2023-11-06,78.0,80.92,82.0,82.66,79.05,-0.020346646571213300
2023-11-07,76.48,79.37,80.49,81.23,78.94,-0.019487179487179500
2023-11-08,74.89,77.7,79.09,79.99,77.99,-0.020789748953974900
2023-11-09,76.52,79.21,80.13,80.83,78.83,0.02176525570837230
2023-11-10,77.32,79.5,80.28,80.88,78.96,0.010454783063251300
2023-11-13,77.48,79.47,80.41,81.14,79.21,0.0020693222969479000
2023-11-14,78.68,81.15,81.88,82.46,79.59,0.015487867836861100
2023-11-15,78.41,81.01,81.74,82.27,79.67,-0.003431621759024010
2023-11-16,78.68,80.88,81.63,82.07,79.58,0.0034434383369470500
2023-11-17,78.92,81.51,82.19,82.6,79.99,0.0030503304524656100
2023-11-20,81.25,81.96,82.44,80.02,78.52,0.029523568170299000
2023-11-21,80.69,81.43,81.94,79.34,78.17,-0.006892307692307750
2023-11-22,80.9,81.45,81.89,79.33,77.98,0.002602552980542910
2023-11-24,80.99,81.69,82.24,79.76,78.41,0.0011124845488255100
2023-11-27,79.26,79.87,80.45,78.3,77.05,-0.02136066181009990
2023-11-28,79.6,80.24,80.86,78.69,77.44,0.004289679535705030
2023-11-29,79.59,80.23,80.84,78.66,77.38,-0.00012562814070338200
2023-11-30,80.06,80.7,81.28,78.63,77.63,0.005905264480462250
2023-12-01,79.42,80.12,80.77,78.39,77.39,-0.007994004496627570
2023-12-04,78.68,79.42,80.08,77.7,76.76,-0.009317552253840230
2023-12-05,79.68,80.27,80.73,78.33,77.23,0.012709710218607100
2023-12-06,79.75,80.45,80.93,78.33,77.41,0.000878514056224855
2023-12-07,82.59,83.07,83.29,80.4,79.2,0.035611285266457600
2023-12-08,81.44,82.04,82.45,78.7,78.55,-0.013924203898777100
2023-12-11,82.0,82.56,82.87,79.1,78.95,0.006876227897838930
2023-12-12,81.05,81.8,82.2,78.43,78.25,-0.011585365853658500
2023-12-13,81.18,81.78,82.16,78.37,78.28,0.0016039481801357600
2023-12-14,80.81,81.49,81.94,78.48,78.17,-0.004557772850455890
2023-12-15,79.93,80.69,81.17,77.57,77.66,-0.010889741368642400
2023-12-18,79.1,79.89,80.44,77.29,77.23,-0.010384086075316000
2023-12-19,79.46,80.27,80.79,77.63,77.52,0.004551201011377960
2023-12-20,79.21,80.06,80.56,77.58,77.38,-0.00314623710042794
2023-12-21,79.13,80.02,80.43,77.48,77.48,-0.00100997348819587
2023-12-22,79.76,80.64,81.07,78.07,77.89,0.007961582206495790
2023-12-26,80.05,80.97,81.6,78.44,78.32,0.0036359077231693500
2023-12-27,80.53,81.56,82.19,78.93,78.74,0.005996252342286070
2023-12-28,80.95,81.9,82.42,79.17,78.74,0.005215447659257410
2023-12-29,81.0,82.15,82.83,79.65,79.36,0.0006176652254477060
2024-01-02,79.94,81.08,81.86,80.33,78.72,-0.013086419753086400
2024-01-03,80.93,82.08,82.79,81.31,79.59,0.01238428821616220
2024-01-04,80.12,81.32,82.12,80.8,79.09,-0.010008649450142100
2024-01-05,80.19,81.35,82.15,80.81,79.29,0.0008736894658012420
2024-01-08,80.42,81.49,82.29,80.84,79.34,0.0028681880533731900
2024-01-09,80.73,81.8,82.57,81.0,79.45,0.0038547624968914300
2024-01-10,80.18,81.33,82.13,80.31,79.19,-0.0068128328997894000
2024-01-11,81.36,82.33,82.94,80.91,79.71,0.014716887004240500
2024-01-12,81.31,82.29,82.94,81.01,79.63,-0.0006145526057029780
2024-01-16,81.33,82.28,82.95,80.32,79.59,0.0002459722051406650
2024-01-17,81.7,82.69,83.35,81.3,79.79,0.004549366777327090
2024-01-18,82.51,83.39,83.96,80.86,79.86,0.00991432068543463
2024-01-19,83.95,84.89,85.32,81.65,80.22,0.017452430008483700
2024-01-22,84.83,85.86,86.26,81.77,80.48,0.010482430017867600
2024-01-23,84.6,85.81,86.39,82.03,80.88,-0.0027113049628669800
2024-01-24,85.4,86.6,87.21,82.46,81.2,0.009456264775413950
2024-01-25,85.76,86.98,87.59,82.49,81.15,0.004215456674472980
2024-01-26,84.37,85.63,86.32,82.06,80.62,-0.01620802238805970
2024-01-29,84.26,85.57,86.35,82.4,81.05,-0.0013037809647978800
2024-01-30,84.78,86.06,86.83,82.82,81.27,0.006171374317588410
2024-01-31,85.17,86.41,87.13,82.98,81.5,0.004600141542816740
2024-02-01,86.49,87.64,88.25,83.43,81.86,0.015498414934836100
2024-02-02,87.11,88.15,88.7,83.39,81.92,0.007168458781362080
2024-02-05,87.04,88.03,88.52,83.68,82.13,-0.000803581678337606
2024-02-06,87.54,88.4,88.87,83.93,82.27,0.0057444852941177500
2024-02-07,88.47,89.3,89.59,84.39,82.8,0.010623714873200700
2024-02-08,89.1,89.68,89.92,84.69,82.94,0.007121057985757910
2024-02-09,91.78,92.22,92.22,85.16,83.22,0.03007856341189670
2024-02-12,90.53,91.3,91.51,85.15,83.3,-0.013619524950969700
2024-02-13,91.52,92.06,92.18,85.54,83.61,0.010935601458080100
2024-02-14,93.48,94.38,94.39,86.49,84.59,0.02141608391608400
2024-02-15,94.63,95.31,95.33,86.71,84.84,0.012302096705177500
2024-02-16,93.87,94.42,94.43,86.71,84.08,-0.00803127972101858
2024-02-20,91.69,91.54,85.14,82.98,83.12,-0.02322360711622460
2024-02-21,93.23,92.85,85.42,83.37,83.48,0.016795724724615500
2024-02-22,94.46,93.62,85.63,83.49,83.54,0.013193178161536000
2024-02-23,93.49,92.62,85.28,83.39,83.55,-0.010268896887571500
2024-02-26,94.8,93.68,86.41,84.01,84.17,0.014012193817520600
2024-02-27,98.8,97.68,87.77,84.77,84.9,0.04219409282700420
2024-02-28,101.08,99.72,87.59,84.28,84.29,0.023076923076923000
2024-02-29,99.57,97.77,87.21,83.81,83.91,-0.014938662445587700
2024-03-01,95.57,93.77,85.9,82.95,83.02,-0.04017274279401430
2024-03-04,94.58,93.37,85.7,83.26,83.37,-0.010358899236162000
2024-03-05,94.24,93.07,85.46,83.19,83.45,-0.0035948403467963600
2024-03-06,95.28,93.99,85.73,83.3,83.64,0.011035653650254700
2024-03-07,99.28,97.78,88.29,84.34,84.67,0.0419815281276239
2024-03-08,95.28,93.92,86.08,82.99,83.62,-0.040290088638195100
2024-03-11,95.06,94.34,86.58,83.27,83.89,-0.0023089840470192900
2024-03-12,95.23,94.59,86.98,83.67,84.21,0.0017883442036608100
2024-03-13,94.9,94.34,87.5,83.96,84.52,-0.003465294550036750
2024-03-14,93.48,93.26,86.55,83.43,84.27,-0.014963119072708100
2024-03-15,93.94,93.59,86.8,83.68,84.59,0.004920838682070940
2024-03-18,94.57,94.26,86.81,83.81,84.6,0.006706408345752650
2024-03-19,93.34,93.12,86.46,84.0,84.75,-0.013006238764935900
2024-03-20,92.18,92.12,85.99,83.8,84.58,-0.01242768373687590
2024-03-21,92.21,92.26,85.97,83.92,84.93,0.000325450206118294
2024-03-22,91.53,91.85,85.61,83.95,84.9,-0.007374471315475420
2024-03-25,92.02,92.55,85.87,84.01,84.88,0.005353436031902080
2024-03-26,93.41,93.86,87.03,84.3,85.0,0.015105411866985600
2024-03-27,90.77,91.44,86.43,83.34,84.17,-0.028262498661813500
2024-03-28,91.38,91.97,87.28,83.99,84.76,0.006720282031508210
2024-04-01,92.76,93.31,88.55,84.35,85.1,0.015101772816809000
2024-04-02,90.81,91.71,86.48,84.3,85.14,-0.021021992238033700
2024-04-03,88.98,90.18,85.75,84.1,84.99,-0.020151965642550400
2024-04-04,87.14,88.57,84.28,83.52,84.51,-0.0206788042256687
2024-04-05,86.25,87.82,83.59,82.65,83.57,-0.010213449621299100
2024-04-08,86.65,88.39,83.49,82.54,83.54,0.004637681159420430
2024-04-09,86.04,87.84,82.69,81.36,82.43,-0.007039815349105580
2024-04-10,85.31,87.07,82.66,81.43,82.53,-0.008484425848442670
2024-04-11,83.37,85.25,81.57,80.69,81.81,-0.02274059313093420
2024-04-12,82.62,84.59,80.94,80.11,81.25,-0.008996041741633710
2024-04-15,82.93,85.15,81.56,80.57,81.78,0.0037521181312030200
2024-04-16,81.29,83.09,79.05,79.14,80.46,-0.019775714457976700
2024-04-17,79.56,81.33,79.06,78.54,79.84,-0.021281830483454300
2024-04-18,78.1,80.61,78.13,77.41,79.1,-0.018350930115636000
2024-04-19,78.69,81.02,78.57,77.55,79.13,0.007554417413572430
2024-04-22,82.42,79.22,78.49,80.05,81.21,0.04740119456093540
2024-04-23,81.72,79.04,78.08,79.76,81.02,-0.008493084202863430
2024-04-24,81.01,78.47,77.69,79.31,80.55,-0.008688203622124300
2024-04-25,81.08,78.56,77.64,79.31,80.56,0.0008640908529811140
2024-04-26,80.9,78.32,77.31,79.0,80.26,-0.0022200296003945800
2024-04-29,81.52,79.05,78.25,79.9,81.11,0.0076637824474659100
2024-04-30,78.43,77.26,76.83,78.49,79.73,-0.037904808635917400
2024-05-01,76.51,76.0,75.17,76.79,78.17,-0.0244804284074972
2024-05-02,75.62,75.03,74.18,75.62,76.97,-0.011632466344268700
2024-05-03,78.06,77.11,75.97,77.36,78.61,0.03226659613858770
2024-05-06,77.06,76.16,75.31,76.83,78.24,-0.012810658467845200
2024-05-07,77.5,76.65,75.75,77.26,78.59,0.00570983649104595
2024-05-08,80.06,78.94,77.7,79.19,80.27,0.03303225806451620
2024-05-09,78.6,77.75,76.46,78.01,79.2,-0.018236322757931600
2024-05-10,77.31,76.74,75.13,76.73,78.0,-0.01641221374045790
2024-05-13,77.63,77.06,75.63,77.12,78.25,0.004139179924977250
2024-05-14,74.63,75.58,74.18,75.7,76.93,-0.03864485379363650
2024-05-15,75.41,75.27,74.29,75.85,77.08,0.010451561034436700
2024-05-16,76.24,76.2,75.19,76.8,78.12,0.01100649781196130
2024-05-17,75.89,75.82,74.97,76.58,77.91,-0.004590766002098510
2024-05-20,76.03,75.96,75.01,76.63,77.89,0.001844775332718430
2024-05-21,76.38,76.08,75.28,76.89,78.18,0.004603446008154540
2024-05-22,79.38,78.28,77.28,78.83,80.09,0.03927729772191670
2024-05-23,81.72,79.62,78.62,80.03,81.24,0.02947845804988660
2024-05-24,80.52,80.19,78.01,79.52,80.81,-0.014684287812041100
2024-05-28,82.43,81.64,79.12,80.6,81.86,0.023720814704421400
2024-05-29,81.1,80.32,78.1,79.63,80.98,-0.016134902341380700
2024-05-30,77.76,78.01,76.51,78.29,79.79,-0.04118372379778040
2024-05-31,76.15,76.58,75.11,76.79,78.27,-0.020704732510288000
2024-06-03,73.15,74.1,73.35,75.18,76.77,-0.039395929087327600
2024-06-04,73.48,74.33,73.51,75.21,76.76,0.004511278195488800
2024-06-05,74.44,74.73,73.51,75.29,76.87,0.01306477953184530
2024-06-06,75.44,75.1,73.6,75.42,76.99,0.013433637829124200
2024-06-07,73.84,74.2,72.89,74.64,76.2,-0.02120890774125130
2024-06-10,71.81,72.78,71.59,73.24,74.78,-0.027491874322860300
2024-06-11,72.73,72.86,72.43,73.88,75.35,0.0128115861300655
2024-06-12,71.74,72.73,71.65,73.16,74.63,-0.013611989550392
2024-06-13,71.35,73.31,71.79,73.31,74.78,-0.005436297741845510
2024-06-14,70.97,74.35,72.14,73.43,74.8,-0.005325858444288680
2024-06-17,72.98,71.77,73.05,74.38,75.44,0.028321826123714400
2024-06-18,73.82,72.76,74.05,75.31,76.28,0.011510002740476600
2024-06-20,71.88,72.62,73.96,75.24,76.14,-0.026280140883229500
2024-06-21,72.01,72.21,73.6,74.93,75.96,0.0018085698386201
2024-06-24,72.28,73.39,74.83,76.14,77.0,0.003749479238994490
2024-06-25,74.21,75.07,76.42,77.65,78.25,0.026701715550636400
2024-06-26,74.59,75.34,76.75,77.93,78.47,0.00512060369222489
2024-06-27,73.91,74.58,75.99,77.28,77.99,-0.009116503552755170
2024-06-28,71.98,72.69,74.36,75.69,76.61,-0.02611283994046810
2024-07-01,72.24,73.1,74.76,76.09,76.95,0.003612114476243320
2024-07-02,71.5,72.7,74.39,75.75,76.7,-0.010243632336655500
2024-07-03,70.85,72.36,74.05,75.4,76.42,-0.00909090909090915
2024-07-05,69.48,70.98,72.71,74.1,75.23,-0.019336626676076100
2024-07-08,69.49,71.05,72.84,74.21,75.3,0.0001439263097293700
2024-07-09,69.13,70.55,72.41,73.83,74.95,-0.005180601525399340
2024-07-10,69.33,70.93,72.73,74.12,75.25,0.002893099956603470
2024-07-11,69.06,70.87,72.74,74.17,75.29,-0.0038944180008653200
2024-07-12,68.92,71.27,73.1,74.47,75.54,-0.002027222704894310
2024-07-15,70.86,72.44,74.26,75.59,76.56,0.02814857806152050
2024-07-16,70.37,71.37,73.31,74.72,75.75,-0.006915043748235930
2024-07-17,71.12,72.07,73.92,75.27,76.15,0.010657950831320300
